userId,numberOfPeople,numberOfChildren,squareMeters,homeType,heatingTypes,waterHeaterTypes,coolingType,heatingTypeOther,waterHeaterTypeOther,ELECTRIC_VEHICLE,TV,DISH_WASHER,ELECTRIC_HEATING,SAUNA,HEAT_PUMP,CABLE_BOX,FRIDGE_COMBO,COFFEE_MACHINE,TUMBLE_DRYER,FREEZER,POOL_PUMP,HOB,WASHING_MACHINE,GAME_CONSOLE,REFRIGERATOR,FLOW_WATER_HEATER,TOASTER,HOME_BATTERY,MICROWAVE,IRON,TABLET,HEATING_FAN,GRILL,DVD,COMPUTER,OVEN,ELECTRIC_SHOWER,KETTLE,OTHERS
1e30c72312188894c147cfc124e6590842b55a8ddeef46d8382ce5a001229dd4,2,0,80,MULTI_FAMILY,,CENTRAL_HEATING,NONE,,,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,2,1,0,0
10951b11a501fb81e7ebc708476b4c2a71377379655b0fe308e947802adbf28a,2,0,125,SINGLE_FAMILY,GAS,SOLAR_HEATING,NONE,,,0,4,1,0,0,0,4,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0
ff6f4cb69bf6cc27d89a45677670045b135b3977d323ad88b249a376c9ed8084,1,0,,SINGLE_FAMILY,WOOD;CENTRAL,CENTRAL_HEATING,NONE,,,0,3,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0
5372961c9ac849f984126b61615e55b4a28767929d64e2f3d704ff335ce57a33,2,0,26,SINGLE_FAMILY,CENTRAL,CENTRAL_HEATING,NONE,,,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
d8ae88e4cc08b8a59c686a3bf6b123ce3cd0b8b1810bb1e84324eb3feb5bda70,3,0,240,MULTI_FAMILY,ELECTRIC,FLOW_WATER_HEATER,NONE,,,0,2,1,1,0,0,0,2,2,2,1,0,0,2,0,1,4,1,0,2,1,1,0,0,0,2,0,2,0,0
62b02c624696342afd432a35cf525dfa97ac42565334fc60739b9a2de3ba6923,3,1,40,MULTI_FAMILY,GAS,GAS,PORTABLE_AIR_CONDITIONER,,,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,3,1,0,1
d0d8417283a55ee4f9a7dfd9f343fdc2977827484f3ebe74335c01573e97da59,2,0,80,MULTI_FAMILY,CENTRAL,,NONE,,,1,2,1,1,0,0,2,0,2,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0
65cb8f6229d4f01bd8faedb037daaec35c786adaa20a231fe7b07aeb3c35dc1b,4,1,21,MULTI_FAMILY,WOOD;GAS,GAS,NONE,,,0,3,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1
fe270be5a5a126f64b3ffb30330e027317c65c7bee72192be6f8e2711d788afb,2,0,88,MULTI_FAMILY,OTHER,OTHER,NONE,fernwärme,fernwärme,0,2,1,0,0,0,1,1,1,1,0,1,1,1,2,0,0,1,0,1,1,3,1,2,0,1,2,1,0,1
849f99d5e3acd7c2b03dd3c66bdcedcc1f186a015ec238ebe5b6fc57a8137d25,2,1,45,MULTI_FAMILY,,CENTRAL_HEATING,PORTABLE_AIR_CONDITIONER,,,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0
bd224e59028e258d2112c4872dd7aebebabd3e386f921010762b3e7b95c0c1b4,1,0,90,MULTI_FAMILY,CENTRAL,CENTRAL_HEATING,NONE,,,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1
36e08b6bc85afdaa3d34295c479bdc7f484e450021e2941b3e100595ff4f6c11,1,0,76,MULTI_FAMILY,CENTRAL,CENTRAL_HEATING,NONE,,,0,2,1,0,0,0,2,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1
b31712aff0a90aadcad60dc8d4dd207d83e4cced97f29a4a41f53ee50863f7f0,2,0,75,MULTI_FAMILY,CENTRAL,CENTRAL_HEATING,NONE,,,0,2,1,0,0,0,2,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,2,1,0,0
0d63a31759cbbc36f4d91b57396e66ddbceddf7644e69511e4aaeea0b4d0fc51,1,0,60,MULTI_FAMILY,CENTRAL,FLOW_WATER_HEATER,NONE,,,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0
043c6d59f068a36f815a8736008e2ba8216ceff00aed369e00246b62aa29bece,1,0,60,MULTI_FAMILY,CENTRAL,FLOW_WATER_HEATER,NONE,,,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0
78840e2b4d31262beb21e515e666acd682519b763c894020214cba9b89ffba77,2,0,87,MULTI_FAMILY,CENTRAL,CENTRAL_HEATING,NONE,,,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0
30b008a6dff4e222a6c18947f33b4b4a093f20c54d434141ce91ffa16eb3cae1,2,0,110,MULTI_FAMILY,OIL;ELECTRIC,,CENTRAL_AIR_CONDITIONER,,,0,2,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1
0f17398e28eac92406ff396094c55c4cbb2008b940bf33747232c928f213c477,2,0,100,SINGLE_FAMILY,WOOD;CENTRAL,CENTRAL_HEATING,NONE,,,1,2,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1,2,0,0,0,0,0,1,0,0
1932ce61bd841ffe4f48ca465c083045f4e5766eb04ab6e0be1ff9b40832318c,2,0,65,MULTI_FAMILY,CENTRAL,FLOW_WATER_HEATER,NONE,,,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0
9acd23b8bd770ac9d90d2814a9c982fae8fd892870d3ec22f6f74ed05cf9090a,5,3,195,SINGLE_FAMILY,CENTRAL,CENTRAL_HEATING,PORTABLE_AIR_CONDITIONER,,,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0
d94bef269394b51c54a4b2df338440a681cdcce2d3053b49062ffabc26124f40,4,2,90,MULTI_FAMILY,GAS,FLOW_WATER_HEATER,NONE,,,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,2,0,1,0
23e15879afbbcee43246fe38b27654c4661f75b78eace9ce96d511be01617a96,3,1,185,SINGLE_FAMILY,OIL,OIL_HEATING_BOILER,NONE,,,0,1,1,0,0,2,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,2,0,0,0,1,1,1,0,0
9374a789f96ee606eedb88bfe12d30fed46b1bc50ad57bb1479e48d4049f4b08,8+,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0
ee88d56f0529799c24bb56c1c42bb9f0f40dd50e0075e4049fd11c4cdefa533b,3,1,120,SINGLE_FAMILY,GAS,GAS,PORTABLE_AIR_CONDITIONER,,,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0
6729ff1bfa72d42ca845401aae0e5d537f5664ee30999c7662c4cc7ac7416887,2,0,96,MULTI_FAMILY,WOOD;GAS,,,,,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1
db091e0eb1a6e007b689975cdd703bc5d6d84ead0d44c3d600953825ff2829de,2,0,60,MULTI_FAMILY,CENTRAL,CENTRAL_HEATING,PORTABLE_AIR_CONDITIONER,,,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0
8059a5d3edd6f9f0012b8b58d9551213e8c4d943de8508211856631d0703e989,2,0,90,MULTI_FAMILY,WOOD;ELECTRIC,FLOW_WATER_HEATER,NONE,,,0,3,1,4,0,0,1,1,1,0,1,0,1,0,0,0,2,1,0,1,0,1,0,0,0,0,1,1,0,1
4d1bc0d251d257871ccd13c7f684d87d0a78b3cb191ed1ad4cbb07f4088055d5,5,3,195,SINGLE_FAMILY,GAS,GAS;SOLAR_HEATING,NONE,,,0,1,1,0,0,1,0,2,1,0,1,0,1,1,0,0,0,1,0,1,0,3,0,0,0,0,1,1,0,0
8257c2e8c1d10b226f0bc2fb5a38a69857fdbe1127c4ec98a329606bafe4d1b2,1,0,80,MULTI_FAMILY,CENTRAL,CENTRAL_HEATING,NONE,,,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
90958bfa4ce54ffdab1f82fb0f0383023d3bd5c9e14e264d1eaa1016cda763f8,2,,,MULTI_FAMILY,CENTRAL,OIL_HEATING_BOILER,NONE,,,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0
b09f445c03914bb837f334c483f55f82a7cfc48b81757dc51d3cb1f1038edbda,4,2,99,MULTI_FAMILY,CENTRAL,CENTRAL_HEATING,NONE,,,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0
669f828099b9aee903052d8061eca33c837525c26b2371913beb832031910708,2,0,75,MULTI_FAMILY,CENTRAL;GAS,FLOW_WATER_HEATER,NONE,,,0,3,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1
80cab2b60fa04bc8e29e69e290e569f51cf4f4ac0b3cfc601f0c6204af70cdcb,2,0,62,MULTI_FAMILY,GAS,GAS,NONE,,,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0
15fd12c788d93c397182d67af30b91bd87ecd8583cd919f671d23ff3dbe7d39d,3,0,70,SINGLE_FAMILY,OIL;PELLET,OIL_HEATING_BOILER;FLOW_WATER_HEATER,PORTABLE_AIR_CONDITIONER,,,0,2,1,0,0,2,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,2,1,1,1,1,1,1,2
22351fc3cf5d36a880509b96349c245526a128a13e61b90fa27c2e5010e35ce8,2,1,59,MULTI_FAMILY,CENTRAL,FLOW_WATER_HEATER,CENTRAL_AIR_CONDITIONER,,,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0
e0d7fa05386776ed2cf27c82000f31ae8b86de7d8df00ddf08c53ae04bf668bd,1,0,86,MULTI_FAMILY,OIL,FLOW_WATER_HEATER,NONE,,,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0
bf5c6592f844f5855ac0721e2c36e9c589e1562864a2ab4f90541ecd9a8b825f,2,0,75,MULTI_FAMILY,CENTRAL,CENTRAL_HEATING,PORTABLE_AIR_CONDITIONER,,,0,1,1,0,0,0,1,2,1,1,1,0,1,1,0,0,0,1,0,1,0,3,0,1,1,1,1,1,0,0
7f281bd31f18a43f6ed46e68c014093287dd9ce4ff9f642c1d496c6480dcb49f,2,0,96,MULTI_FAMILY,CENTRAL,CENTRAL_HEATING,NONE,,,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0
247562b8b893019bbe88db6439c4206d1b93997099fd923ee8debc9199f5818a,1,1,105,SINGLE_FAMILY,OIL,OIL_HEATING_BOILER,NONE,,,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0
13e3dd46cda4bdce54f8f5a9ba9122a1ce80942e6f5a364d4c7c95565401d965,1,0,70,MULTI_FAMILY,CENTRAL,CENTRAL_HEATING,PORTABLE_AIR_CONDITIONER,,,0,2,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,2,0,0,0,1,1,1,0,0
3fa3b715d98471a79948f44eb7beecbdd54c595c9dc5a88a7258e6850c40551e,1,0,41,MULTI_FAMILY,CENTRAL,CENTRAL_HEATING,NONE,,,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0
bd090fd9cca3d232991e08a2240017c57809510016a70ea6c7c40c4e4573876a,3,0,100,SINGLE_FAMILY,CENTRAL;GAS,CENTRAL_HEATING,NONE,,,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0
73a02ba91e53aa48cd554aabbd956f03d6ad35b387dad350cc1ada22992c0a37,8+,7+,289,MULTI_FAMILY,GAS,GAS,NONE,,,0,4,1,0,1,1,2,0,1,1,1,0,1,1,0,1,0,1,0,1,1,2,0,1,1,1,3,1,0,0
b5c12bbd70453612aa3320fd83dacc955b86120d2ab86837b8edc1bc7cd4792f,1,0,150,SINGLE_FAMILY,GAS,GAS,CENTRAL_AIR_CONDITIONER,,,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,2,1,0,0
f2999d084bc16bdf85d2e65d66700bf2bd0c4a336e02cc7505a829c475575e80,5,3,78,MULTI_FAMILY,CENTRAL,CENTRAL_HEATING;FLOW_WATER_HEATER,NONE,,,0,3,1,0,0,1,2,1,2,1,0,0,1,1,2,0,1,1,0,1,0,1,0,1,1,1,2,1,1,0
7ca807968c4f5ef4de7b528d2dc2ba243b0678ec90f1ceeb4b17c3f5725deddb,2,0,112,MULTI_FAMILY,CENTRAL,FLOW_WATER_HEATER,NONE,,,0,3,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,3,0,0,0,0,0,1,0,1
322703bb5b8902cf364f53ba66357b31b23c1d1037704f1ade85b7e444b955cb,4,2,150,MULTI_FAMILY,GAS,GAS,NONE,,,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0
ca0cd6bc67b7beb9356ce07d8e4620027384dd04c1551b9c088d82394a8dcd8e,2,0,55,MULTI_FAMILY,CENTRAL,CENTRAL_HEATING,NONE,,,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1
6809cdf54456ea5fbc378f4e72307b6f924ca936ccc0ae87b5e3b027965dd77e,4,2,142,SINGLE_FAMILY,HEAT_PUMP,,NONE,,,0,3,1,0,0,1,2,1,1,1,0,1,1,1,2,2,0,0,0,1,1,2,0,0,0,1,1,1,0,0
50363914ec75db4d4441481f9365bffcd1bce92fe37bd503e5ab39165009ec1e,1,0,68,MULTI_FAMILY,CENTRAL,CENTRAL_HEATING,NONE,,,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,2,0,0,1
9c56cd50873ab78b8a620118b4834713ec246519cec1c4aa229f3d7c16abcbf5,1,,90,MULTI_FAMILY,CENTRAL,CENTRAL_HEATING,NONE,,,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1
77ececa0677cd5bc5352ae8b084bc312542107ca7e83a6f5d1e343f8129f8a9d,2,0,120,MULTI_FAMILY,CENTRAL,FLOW_WATER_HEATER,NONE,,,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0
f45ea9268b3e10ef8ae5706a923ff0c686e9b3bc85818956ea414346568d0dc6,5,3,180,SINGLE_FAMILY,CENTRAL,GAS;SOLAR_HEATING,NONE,,,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
72a6d8c0c3ecf599dc0ab412944e5dcc42f37f24ad14426ae246d22a3bd3ba24,4,3,140,SINGLE_FAMILY,CENTRAL,CENTRAL_HEATING,NONE,,,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,2,1,0,0
c9c4c1dbb4c2aac87b595224d8cdf7aba7189465fdf4254fc46f34ae4fee8634,2,0,85,MULTI_FAMILY,GAS,GAS,NONE,,,0,1,1,0,0,0,0,1,0,1,0,0,1,1,3,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0
bbf56c11a2f9faaaa28f67b364e3fcb03c4967fcd422e813863e5f63923f25d8,3,1,140,SINGLE_FAMILY,CENTRAL,OIL_HEATING_BOILER,NONE,,,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0
4132a64d374d95eebe61d91bc01064f84f1eee6669bc898da6d639bf637dca98,1,,,,,,,,,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1
34e4e9efb84b37b6ba942e1afcb4e5fb29d0f5476e041483fa9a2a36f044f2fa,2,0,68,MULTI_FAMILY,GAS,GAS,NONE,,,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1
feaecdef77bc6540bd87029abad65fdfe20f0817ed79c77e6d51898663951709,4,0,140,SINGLE_FAMILY,OIL,OIL_HEATING_BOILER;SOLAR_HEATING;FLOW_WATER_HEATER,NONE,,,0,4,1,0,0,2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,3,1,1,0
97992e2da079ae854908eed4845c4c745064797eb4cd05115d6aedc5eef4a4ac,3,1,98,MULTI_FAMILY,GAS,GAS,PORTABLE_AIR_CONDITIONER,,,0,4,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,2,0,0,1,1,3,1,0,1
5bb8c14b307d8c20aa7b0dad91cf1aba53fd57ef8522ef524c6eddea3cff2b8f,4,2,120,SINGLE_FAMILY,OIL,OIL_HEATING_BOILER,NONE,,,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0
18c4766598fb5003268923257064233f07d2c16cf6f242a5c7da7e89268a60ab,4,2,78,MULTI_FAMILY,CENTRAL,FLOW_WATER_HEATER,NONE,,,0,4,1,0,0,0,2,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1
15fba2ebd07bddd36c0a4f0ae3b296548b70178fab8a69a83ca83984dcbc9437,2,0,110,SINGLE_FAMILY,OIL,,PORTABLE_AIR_CONDITIONER,,,0,2,1,0,0,0,1,1,1,1,0,0,1,1,2,0,0,1,0,1,1,3,0,1,0,0,2,1,0,0
60d717b86cd72ce2247aa689aaa67d6a28eef400e1ea962caa0659cdd98331a8,2,0,120,SINGLE_FAMILY,CENTRAL,CENTRAL_HEATING;GAS,NONE,,,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0
45068c965879b987f141504c32f15abd24aa254cfcac7bc8afcc972d36728e22,4,2,120,SINGLE_FAMILY,CENTRAL,GAS,PORTABLE_AIR_CONDITIONER,,,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0
0cb29d540ac56a3add3d9184981fa055a3fecbfbf5d75b1744eb76c9f0e15093,2,0,85,MULTI_FAMILY,CENTRAL,CENTRAL_HEATING,NONE,,,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,2,0,0,0,1,1,1,0,0
376f52a1c00653566d6799b54b91438cc54ccc506bd38d1d7bacd7bbaddd234a,1,,65,MULTI_FAMILY,GAS,GAS,NONE,,,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0
4b22fd68e86306a6cc83e2a9631302947741bc39c0e0b1038de97b276db9f0d6,2,0,240,SINGLE_FAMILY,OIL,OIL_HEATING_BOILER,NONE,,,0,1,1,0,1,1,1,0,2,1,1,0,1,1,0,1,0,0,0,1,0,2,0,0,0,1,2,1,0,1
8f9f62c79cc854333d40808956045a90265b8c6b192c14c878de31eb3ff469fe,2,0,93,MULTI_FAMILY,CENTRAL,FLOW_WATER_HEATER,NONE,,,0,1,1,0,0,0,0,1,1,1,0,0,1,1,3,0,2,1,0,0,1,1,0,1,0,1,2,1,2,0
60218f49033484101bab41b82dd5de8aed1e3d921c449c4b36b4cebd7d5415e1,2,0,130,MULTI_FAMILY,CENTRAL,CENTRAL_HEATING,NONE,,,0,3,1,0,0,1,1,0,1,1,1,0,1,1,2,1,0,1,0,1,1,3,0,0,0,1,2,1,0,0
98ff6ab98a2821ac84b4c4b8fd5e7e6445837d8ee25fd195931a2d4ae1098711,1,0,75,MULTI_FAMILY,CENTRAL,CENTRAL_HEATING,NONE,,,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0
9f34db84537fd8095e122b8523c4051a37376db93223cdaed571a28b51b7bea0,4,0,350,SINGLE_FAMILY,OIL,OIL_HEATING_BOILER,NONE,,,0,3,1,0,0,1,1,2,1,1,0,0,1,2,2,0,0,1,0,1,1,0,0,0,0,1,2,1,0,0
326513f4ec3dc5921a5b8b6976ad93892105f71113b90b893a045af1b7e37303,5,2,92,MULTI_FAMILY,OIL;WOOD,OIL_HEATING_BOILER,NONE,,,0,5,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,2,2,0,1,0,1,2,1,0,5
7475ecb3727b43e7e3e055d2c1bff48fa508074765bbf847db1cd4b8a704135f,2,0,156,SINGLE_FAMILY,GAS,,NONE,,,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0
6973814787b23890cbe1589505c88cb1df2702e6b06096fb4441bb80b3d66442,1,0,58,MULTI_FAMILY,CENTRAL,CENTRAL_HEATING,NONE,,,0,2,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0
03583ac75879562c1d472f002409d32011204369c80a31cb38721379f5b7616e,,,,MULTI_FAMILY,CENTRAL,CENTRAL_HEATING,NONE,,,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0
19e0255ca736c760192f356bf7c05ff1e26499cb9267adab8290733c977c08af,1,0,60,MULTI_FAMILY,OTHER,,NONE,Fernwärme,,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
eee63ed6f8fd7fe9f5cb0e351cb92efbabe2539f31137a7adb1dc6d5d8fe8822,2,2,120,MULTI_FAMILY,OIL,OIL_HEATING_BOILER,NONE,,,0,1,1,0,0,2,1,1,1,0,2,0,1,1,0,2,0,1,0,1,1,4,0,0,1,1,2,1,0,0
f9e1c6b71011b689ea03e073aad74c2bccb3af9e719d5fb3aec49f7f7478436e,2,0,140,SINGLE_FAMILY,HEAT_PUMP,OTHER;CENTRAL_HEATING,NONE,,,0,3,1,1,0,0,1,1,1,1,0,0,1,1,2,0,0,1,1,1,1,2,1,1,1,1,1,1,0,0
